subject_id,run_id,run_label,file_path,split,file_exists,file_size_bytes,readable,n_channels,n_eeg_channels,sfreq,duration_seconds,n_samples,has_annotation_channel,n_t0_events,n_t1_events,n_t2_events,n_total_events,duplicate_markers,events_outside_recording,has_nan,has_inf,n_flat_channels,n_outlier_channels,flat_channels,outlier_channels,is_binary_mi_run,expected_t1_label,expected_t2_label,usable_trial_count,status,warnings,classification_reason,error_message
S086,12,R12,data/raw/physionet/S086/S086R12.edf,validation,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,17,,Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"17 amplitude-outlier channel(s) (> 500.0 µV): Fpz., Fp2., Af7., Af3., Afz. ...","1 warning(s): 17 amplitude-outlier channel(s) (> 500.0 µV): Fpz., Fp2., Af7., Af3., Afz. ...",
S087,4,R04,data/raw/physionet/S087/S087R04.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,4,,Fp1.|Fpz.|Fp2.|Af8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"4 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af8.","1 warning(s): 4 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af8.",
S087,8,R08,data/raw/physionet/S087/S087R08.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,4,,Fpz.|Fp2.|Af7.|Af8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"4 amplitude-outlier channel(s) (> 500.0 µV): Fpz., Fp2., Af7., Af8.","1 warning(s): 4 amplitude-outlier channel(s) (> 500.0 µV): Fpz., Fp2., Af7., Af8.",
S087,12,R12,data/raw/physionet/S087/S087R12.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,5,,Fp1.|Fpz.|Fp2.|Af7.|Af8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"5 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af8.","1 warning(s): 5 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af8.",
S088,4,R04,data/raw/physionet/S088/S088R04.edf,validation,True,2064384,True,64,64,128.0,123.9921875,15872,True,19,10,9,38,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,19,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S088,8,R08,data/raw/physionet/S088/S088R08.edf,validation,True,2064384,True,64,64,128.0,123.9921875,15872,True,19,10,9,38,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,19,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S088,12,R12,data/raw/physionet/S088/S088R12.edf,validation,True,2064384,True,64,64,128.0,123.9921875,15872,True,19,9,10,38,0,0,False,False,0,63,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,19,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|63 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 63 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S090,4,R04,data/raw/physionet/S090/S090R04.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,14,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"14 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 14 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S090,8,R08,data/raw/physionet/S090/S090R08.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,12,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"12 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 12 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S090,12,R12,data/raw/physionet/S090/S090R12.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,17,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S091,4,R04,data/raw/physionet/S091/S091R04.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,18,,Fc5.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"18 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fp1., Fpz., Fp2., Af7. ...","1 warning(s): 18 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fp1., Fpz., Fp2., Af7. ...",
S091,8,R08,data/raw/physionet/S091/S091R08.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,18,,Fc5.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"18 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fp1., Fpz., Fp2., Af7. ...","1 warning(s): 18 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fp1., Fpz., Fp2., Af7. ...",
S091,12,R12,data/raw/physionet/S091/S091R12.edf,validation,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,17,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S092,4,R04,data/raw/physionet/S092/S092R04.edf,validation,True,2064384,True,64,64,128.0,123.9921875,15872,True,19,9,10,38,0,0,False,False,0,10,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..,True,left_fist_imagery,right_fist_imagery,19,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|10 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 10 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S092,8,R08,data/raw/physionet/S092/S092R08.edf,validation,True,2064384,True,64,64,128.0,123.9921875,15872,True,19,9,10,38,0,0,False,False,0,3,,Fp1.|Fp2.|Af7.,True,left_fist_imagery,right_fist_imagery,19,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|3 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fp2., Af7.","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 3 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fp2., Af7.",
S092,12,R12,data/raw/physionet/S092/S092R12.edf,validation,True,2064384,True,64,64,128.0,123.9921875,15872,True,19,9,10,38,0,0,False,False,0,4,,Fp1.|Fpz.|Fp2.|Af7.,True,left_fist_imagery,right_fist_imagery,19,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|4 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7.","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 4 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7.",
S094,4,R04,data/raw/physionet/S094/S094R04.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,22,,Fc5.|Fc3.|C5..|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|F2..|F6..|F8..|Ft7.|Ft8.|Tp7.|Tp8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"22 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., C5.., Fp1., Fpz. ...","1 warning(s): 22 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., C5.., Fp1., Fpz. ...",
S094,8,R08,data/raw/physionet/S094/S094R08.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,17,,Fc3.|C5..|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|F2..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"17 amplitude-outlier channel(s) (> 500.0 µV): Fc3., C5.., Fp1., Fpz., Fp2. ...","1 warning(s): 17 amplitude-outlier channel(s) (> 500.0 µV): Fc3., C5.., Fp1., Fpz., Fp2. ...",
S094,12,R12,data/raw/physionet/S094/S094R12.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,12,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"12 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 12 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S095,4,R04,data/raw/physionet/S095/S095R04.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S095,8,R08,data/raw/physionet/S095/S095R08.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S095,12,R12,data/raw/physionet/S095/S095R12.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S096,4,R04,data/raw/physionet/S096/S096R04.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,17,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S096,8,R08,data/raw/physionet/S096/S096R08.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,21,,Fc5.|Fc2.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft8.|T10.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"21 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc2., Fp1., Fpz., Fp2. ...","1 warning(s): 21 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc2., Fp1., Fpz., Fp2. ...",
S096,12,R12,data/raw/physionet/S096/S096R12.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S097,4,R04,data/raw/physionet/S097/S097R04.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,47,,Fc5.|Fc3.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C1..|Fp1.|Fpz.|Fp2.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"47 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fcz., Fc2., Fc4. ...","1 warning(s): 47 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fcz., Fc2., Fc4. ...",
S097,8,R08,data/raw/physionet/S097/S097R08.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,64,,Fc5.|Fc3.|Fc1.|Fcz.|Fc2.|Fc4.|Fc6.|C5..|C3..|C1..|Cz..|C2..|C4..|C6..|Cp5.|Cp3.|Cp1.|Cpz.|Cp2.|Cp4.|Cp6.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..|Ft7.|Ft8.|T7..|T8..|T9..|T10.|Tp7.|Tp8.|P7..|P5..|P3..|P1..|Pz..|P2..|P4..|P6..|P8..|Po7.|Po3.|Poz.|Po4.|Po8.|O1..|Oz..|O2..|Iz..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...","1 warning(s): 64 amplitude-outlier channel(s) (> 500.0 µV): Fc5., Fc3., Fc1., Fcz., Fc2. ...",
S097,12,R12,data/raw/physionet/S097/S097R12.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,7,,Fp1.|Fpz.|Fp2.|Af3.|Af8.|F7..|F5..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"7 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af3., Af8. ...","1 warning(s): 7 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af3., Af8. ...",
S099,4,R04,data/raw/physionet/S099/S099R04.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,7,,Cp4.|Fp1.|Fp2.|Af7.|Af8.|F4..|Po7.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"7 amplitude-outlier channel(s) (> 500.0 µV): Cp4., Fp1., Fp2., Af7., Af8. ...","1 warning(s): 7 amplitude-outlier channel(s) (> 500.0 µV): Cp4., Fp1., Fp2., Af7., Af8. ...",
S099,8,R08,data/raw/physionet/S099/S099R08.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,8,7,30,0,0,False,False,0,10,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af4.|Af8.|F7..|F5..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"10 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 10 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S099,12,R12,data/raw/physionet/S099/S099R12.edf,test,True,2555616,True,64,64,160.0,122.99375,19680,True,15,7,8,30,0,0,False,False,0,13,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F1..|F8..|Po7.|O2..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"13 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 13 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S100,4,R04,data/raw/physionet/S100/S100R04.edf,test,True,2047872,True,64,64,128.0,122.9921875,15744,True,12,6,6,24,0,0,False,False,0,18,,Fc3.|Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|Ft7.,True,left_fist_imagery,right_fist_imagery,12,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|18 amplitude-outlier channel(s) (> 500.0 µV): Fc3., Fp1., Fpz., Fp2., Af7. ...","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 18 amplitude-outlier channel(s) (> 500.0 µV): Fc3., Fp1., Fpz., Fp2., Af7. ...",
S100,8,R08,data/raw/physionet/S100/S100R08.edf,test,True,2047872,True,64,64,128.0,122.9921875,15744,True,12,6,6,24,0,0,False,False,0,17,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,12,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S100,12,R12,data/raw/physionet/S100/S100R12.edf,test,True,2047872,True,64,64,128.0,122.9921875,15744,True,12,6,6,24,0,0,False,False,0,11,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Af4.|Af8.|F7..|F5..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,12,VALID_WITH_WARNINGS,"Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz)|11 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","2 warning(s): Non-standard sampling frequency: 128.0 Hz (majority is 160.0 Hz); 11 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S101,4,R04,data/raw/physionet/S101/S101R04.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,8,7,30,0,0,False,False,0,12,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"12 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 12 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S101,8,R08,data/raw/physionet/S101/S101R08.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,8,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"8 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 8 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
S101,12,R12,data/raw/physionet/S101/S101R12.edf,test,True,2596896,True,64,64,160.0,124.99375,20000,True,15,7,8,30,0,0,False,False,0,17,,Fp1.|Fpz.|Fp2.|Af7.|Af3.|Afz.|Af4.|Af8.|F7..|F5..|F3..|F1..|Fz..|F2..|F4..|F6..|F8..,True,left_fist_imagery,right_fist_imagery,15,VALID_WITH_WARNINGS,"17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...","1 warning(s): 17 amplitude-outlier channel(s) (> 500.0 µV): Fp1., Fpz., Fp2., Af7., Af3. ...",
